,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy,energy_gps
1476,58373367,"(2R,3S,4S,6S)-3-methoxy-2-methyl-4-(methylamino)-17,29-dioxa-1,7-diazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)COC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ff6f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba55540>,0,0.5167257084298953,-14.726,-15 : -13
1274,44299187,"(2S,3R,4R)-3-methoxy-2-methyl-4-(methylamino)-17,29-dioxa-1,7-diazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)COC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f9cb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4fa70>,0,0.5167257084298953,-14.726,-15 : -13
2574,134166195,"1-but-2-ynoyl-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]azetidine-3-carboxamide",CC#CC(=O)N1CC(C1)C(=O)NC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba20350>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba76110>,0,0.5923692427790789,-14.711,-15 : -13
2528,122550858,"1-[4-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]piperidin-1-yl]but-2-yn-1-one",CC#CC(=O)N1CCC(CC1)CCNC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1edc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba74c10>,0,0.5705113192818111,-14.672,-15 : -13
2458,121260573,"Tert-butyl 4-amino-5-[(3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl)-methylamino]-5-oxopentanoate",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)C(CCC(=O)OC(C)(C)C)N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1cf20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba72ce0>,0,0.5082371989475815,-14.669,-15 : -13
2517,122550831,"N-[3-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]cyclohexyl]prop-2-enamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NCC5CCCC(C5)NC(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1e8f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba74740>,0,0.592369242779079,-14.661,-15 : -13
217,10480397,"(2S,3R,4R,6R)-4-[hydroxy(methyl)amino]-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)O)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd5d90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2fb50>,0,0.5410240841934831,-14.659,-15 : -13
963,21068230,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-9H-xanthene-9-carboxamide",C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)C(=O)NC4=CC=C(C=C4)CNC5=CC(=NC6=C(C=NN56)Br)C7=CC=CC=C7Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f1000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba46dc0>,0,0.59650833021384,-14.646,-15 : -13
2638,137466056,"N-[3-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]phenyl]prop-2-enamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NCC5=CC(=CC=C5)NC(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba22110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba77ed0>,0,0.5605581576893053,-14.623,-15 : -13
2572,134166192,"1-[3-[methyl-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]amino]piperidin-1-yl]but-2-yn-1-one",CC#CC(=O)N1CCCC(C1)N(C)CCNC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba20270>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba76030>,0,0.5255854800936769,-14.622,-15 : -13
2496,122550756,"1-[3-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]pyrrolidin-1-yl]prop-2-en-1-one",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NCC5CCN(C5)C(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1dfc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73d80>,0,0.5322599531615927,-14.617,-15 : -13
2810,155136077,"1-[3-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]pyrrolidin-1-yl]propan-1-one",CCC(=O)N1CCC(C1)CNC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba27e60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7dcb0>,0,0.5240632318501172,-14.617,-15 : -13
2570,134166189,"1-[4-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]piperazin-1-yl]but-2-yn-1-one",CC#CC(=O)N1CCN(CC1)CCNC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba20190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba75f50>,0,0.5371779859484778,-14.608,-15 : -13
1286,44352928,"methyl N-[(2R,3S,4S,6S)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylcarbamate",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fa1f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba50040>,0,0.5082371989475815,-14.604,-15 : -13
2175,73317436,"2,2,2-trifluoro-N-(14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl)acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba69fc0>,0,0.601424668227947,-14.599,-15 : -13
387,16739919,CID 16739919,CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbdc190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba35f50>,0,0.601424668227947,-14.598,-15 : -13
2318,90045960,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-9H-xanthene-1-carboxamide",C1C2=CC=CC=C2OC3=CC=CC(=C31)C(=O)NCC4=CC=C(C=C4)CNC5=CC(=NC6=C(C=NN56)Br)C7=CC=CC=C7Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba18cf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6eab0>,0,0.6460319762528066,-14.589,-15 : -13
2830,155381506,"methyl N-[(2S,3R,4R,6R)-3-methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl]-N-methylcarbamate",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=O)OC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba287b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7e570>,0,0.5082371989475815,-14.561,-15 : -13
2583,134166215,"1-[1-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]azepan-4-yl]prop-2-en-1-one",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NCCN5CCCC(CC5)C(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba20740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba76500>,0,0.5322599531615926,-14.552,-15 : -13
2743,145605213,"4-(Ethylamino)-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-16-one",CCNC1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N(C7=C53)C(C1OC)(O2)C)CNC6=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba260a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7be60>,0,0.6721311475409836,-14.551,-15 : -13
2497,122550758,"1-[3-[methyl-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]amino]piperidin-1-yl]prop-2-en-1-one",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NCCN(C)C5CCCN(C5)C(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1e030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73df0>,0,0.5037275565964091,-14.551,-15 : -13
2125,71056133,"(16S,18S,19S,20S)-19-methoxy-18-(methylamino)-29-oxa-5,15,27-triazanonacyclo[13.12.1.116,20.02,25.03,7.08,28.09,14.020,27.021,26]nonacosa-1(28),2,7,9,11,13,21,23,25-nonaen-6-one",CNC1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=C9C(=CC=C8)C(C1OC)(N9C7=C53)O2)CNC6=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba129d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba68820>,0,0.6067011329179344,-14.538,-15 : -13
2552,132035931,"(18S,19S,20S)-19-methoxy-18-(methylamino)-29-oxa-5,15,27-triazanonacyclo[13.12.1.116,20.02,25.03,7.08,28.09,14.020,27.021,26]nonacosa-1(28),2,7,9,11,13,21,23,25-nonaen-6-one",CNC1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=C9C(=CC=C8)C(C1OC)(N9C7=C53)O2)CNC6=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1f920>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba75770>,0,0.6067011329179344,-14.538,-15 : -13
1716,66639820,"(16S,18S,19S)-19-methoxy-18-(methylamino)-29-oxa-5,15,27-triazanonacyclo[13.12.1.116,20.02,25.03,7.08,28.09,14.020,27.021,26]nonacosa-1(28),2,7,9,11,13,21,23,25-nonaen-6-one",CNC1CC2N3C4=CC=CC=C4C5=C6C(=C7C8=C9C(=CC=C8)C(C1OC)(N9C7=C53)O2)CNC6=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba062d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5c120>,0,0.6067011329179344,-14.538,-15 : -13
2505,122550773,"1-[4-[methyl-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]amino]piperidin-1-yl]prop-2-en-1-one",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NCCN(C)C5CCN(CC5)C(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1e3b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba74200>,0,0.509192037470726,-14.535,-15 : -13
2153,71517119,Fradcarbazole C,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C#N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba13680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba694d0>,0,0.5409836065573771,-14.503,-15 : -13
2240,78094796,"(3-Methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl)-methylcyanamide",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C#N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba15ee0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6bca0>,0,0.5409836065573771,-14.5,-15 : -13
2705,143160810,"1-[3-[4-[[4-[(5E,7Z)-3,4-dihydroazocin-2-yl]piperazin-1-yl]methyl]phenyl]-4-oxo-1H-indeno[1,2-c]pyrazol-5-yl]-3-morpholin-4-ylurea",C1CC(=NC=CC=C1)N2CCN(CC2)CC3=CC=C(C=C3)C4=NNC5=C4C(=O)C6=C5C=CC=C6NC(=O)NN7CCOCC7,<rdkit.Chem.rdchem.Mol object at 0x7f54fba24820>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7a5e0>,0,0.5083681359484679,-14.496,-15 : -13
2420,101168493,"(2R,3R,4R,6S)-4-amino-11-hydroxy-3-methoxy-2-methyl-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8(13),9,11,14,19,21,23,25,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=C(C=C(C=C4)O)C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1bd10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba71b60>,0,0.5246306415705323,-14.487,-15 : -13
2152,71517118,Fradcarbazole B,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=S)N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba13610>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba69460>,0,0.5410240841934831,-14.473,-15 : -13
83,9827152,"3,24-Dimethoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21(26),22,24,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=C(N2C7=C53)C=C(C=C8)OC)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd1f50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2bca0>,0,0.7704918032786885,-14.469,-15 : -13
2239,78094795,"1-(3-Methoxy-2-methyl-16-oxo-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21,23,25,27-nonaen-4-yl)-1-methylthiourea",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)N(C)C(=S)N)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba15e70>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6bc30>,0,0.5410240841934831,-14.467,-15 : -13
2472,122550718,"2-[1-[(E)-5-(dimethylamino)pent-2-enoyl]pyrrolidin-3-yl]-N-[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]acetamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NC(=O)CC5CCN(C5)C(=O)C=CCCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1d540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73300>,0,0.5422326307572211,-14.463,-15 : -13
2486,122550741,"1-[3-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]azetidin-1-yl]but-2-yn-1-one",CC#CC(=O)N1CC(C1)CNC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1db60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73920>,0,0.5759758001561281,-14.462,-15 : -13
1103,21726487,"(2S,3R,4R,6R)-3,24-dimethoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21(26),22,24,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=C(N2C7=C53)C=C(C=C8)OC)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f4dd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4ab90>,0,0.7704918032786885,-14.46,-15 : -13
1051,21068331,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-9H-xanthene-9-carboxamide",C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)C(=O)NCC4=CC=C(C=C4)CNC5=CC(=NC6=C(C=NN56)Br)C7=CC=CC=C7Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f3680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba494d0>,0,0.6747205008429705,-14.456,-15 : -13
2582,134166214,"1-[3-[methyl-[2-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]ethyl]amino]-1,3-diazetidin-1-yl]but-2-yn-1-one",CC#CC(=O)N1CN(C1)N(C)CCNC2=CC3=CC(=C2)NC4=NC=CC(=N4)C5=CC(=CC=C5)OCCC=CCN(C3)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba206d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba76490>,0,0.5735167837626854,-14.439,-15 : -13
2463,122550708,"(E)-4-(dimethylamino)-1-[3-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]pyrrolidin-1-yl]but-2-en-1-one",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NCC5CCN(C5)C(=O)C=CCN(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1d150>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba72f10>,0,0.5504293520686966,-14.432,-15 : -13
1366,44631459,"(2S,3R,4R,6S)-25-hydroxy-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21(26),22,24,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=C(N2C7=C53)C(=CC=C8)O)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fc5f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba523b0>,0,0.7434896629583462,-14.431,-15 : -13
2418,101168490,"(2R,3R,4R,6S)-25-hydroxy-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21(26),22,24,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=C(N2C7=C53)C(=CC=C8)O)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1bc30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba71a80>,0,0.7434896629583462,-14.431,-15 : -13
208,10367983,"(2R,3S,4S,6S)-25-hydroxy-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21(26),22,24,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=C(N2C7=C53)C(=CC=C8)O)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd59a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2f760>,0,0.7434896629583462,-14.431,-15 : -13
2185,73699095,"25-Hydroxy-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21(26),22,24,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=C(N2C7=C53)C(=CC=C8)O)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fba14660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6a420>,0,0.7434896629583462,-14.431,-15 : -13
2477,122550723,"1-[4-[3-[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]propyl]piperazin-1-yl]prop-2-en-1-one",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NCCCN5CCN(CC5)C(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1d770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba73530>,0,0.5153200624512102,-14.427,-15 : -13
1102,21635679,"(2S,3R,4R,6R)-25-hydroxy-3-methoxy-2-methyl-4-(methylamino)-29-oxa-1,7,17-triazaoctacyclo[12.12.2.12,6.07,28.08,13.015,19.020,27.021,26]nonacosa-8,10,12,14,19,21(26),22,24,27-nonaen-16-one",CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=C(N2C7=C53)C(=CC=C8)O)CNC6=O)NC)OC,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f4d60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4ab20>,0,0.7434896629583462,-14.422,-15 : -13
824,21067717,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-9H-xanthene-9-carboxamide",C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)C(=O)NCC4=CC=CC(=C4)CNC5=CC(=NC6=C(C=NN56)Br)C7=CC=CC=C7Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed2a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43060>,0,0.6416162207737786,-14.418,-15 : -13
2516,122550830,"N-[3-[[[(16E)-14-methyl-20-oxa-5,7,14,27-tetrazatetracyclo[19.3.1.12,6.18,12]heptacosa-1(25),2(27),3,5,8,10,12(26),16,21,23-decaen-10-yl]amino]methyl]cyclopentyl]prop-2-enamide",CN1CC=CCCOC2=CC=CC(=C2)C3=NC(=NC=C3)NC4=CC(=CC(=C4)C1)NCC5CCC(C5)NC(=O)C=C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba1e880>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba746d0>,0,0.5705113192818112,-14.415,-15 : -13
