,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy
1568,58781285,"(1R,2R)-N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-phenylcyclopropane-1-carboxamide",C1C(C1C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl)C6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x7f02285f30d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228648c80>,0,0.5413269247274912,-12.524
530,21065574,"1-acetyl-N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]piperidine-4-carboxamide",CC(=O)N1CCC(CC1)C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285d5f50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022862ba70>,0,0.5145670404459097,-12.499
902,21068119,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-9H-xanthene-9-carboxamide",C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)C(=O)NCCCCNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e0660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228636180>,0,0.5250710633437806,-12.483
2732,144435224,"N-[(1R)-1-(3-chloro-4-fluorophenyl)ethyl]-2-[[(2R,4S)-2-(hydroxymethyl)oxan-4-yl]amino]-6,8-dihydro-5H-pyrido[3,4-d]pyrimidine-7-carboxamide",CC(C1=CC(=C(C=C1)F)Cl)NC(=O)N2CCC3=CN=C(N=C3C2)NC4CCOC(C4)CO,<rdkit.Chem.rdchem.Mol object at 0x7f0228616c00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866c740>,0,0.5245901639344263,-12.423
1565,58781275,"(2R)-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-phenylcyclopropane-1-carboxamide",C1C(C1C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl)C6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x7f02285f2f80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228648b30>,0,0.6236115326655357,-12.42
1644,59511657,"(1R,2R)-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-phenylcyclopropane-1-carboxamide",C1C(C1C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl)C6=CC=CC=C6,<rdkit.Chem.rdchem.Mol object at 0x7f02285f5310>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864ae30>,0,0.6236115326655357,-12.42
1351,44611753,N-[2-amino-5-(4-fluorophenyl)phenyl]-5-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]thiophene-2-carboxamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(S3)C(=O)NC4=C(C=CC(=C4)C5=CC=C(C=C5)F)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ed070>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228642b90>,0,0.5450819672131147,-12.4
2762,146396682,"4-[5-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-4-yl]pentyl]-N-[4-[[[3-propan-2-yl-5-[[(2S,3S)-1,3,4-trihydroxybutan-2-yl]amino]pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]piperazine-1-carboxamide",CC(C)C1=C2N=C(C=C(N2N=C1)NCC3=CC=C(C=C3)NC(=O)N4CCN(CC4)CCCCCC5=C6CN(C(=O)C6=CC=C5)C7CCC(=O)NC7=O)NC(CO)C(CO)O,<rdkit.Chem.rdchem.Mol object at 0x7f0228617ae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866d620>,0,0.6065573770491803,-12.39
2334,90645248,"N-[(1R)-1-(3,4-dichlorophenyl)ethyl]-2-[[(2R,4S)-2-(hydroxymethyl)oxan-4-yl]amino]-6,8-dihydro-5H-pyrido[3,4-d]pyrimidine-7-carboxamide",CC(C1=CC(=C(C=C1)Cl)Cl)NC(=O)N2CCC3=CN=C(N=C3C2)NC4CCOC(C4)CO,<rdkit.Chem.rdchem.Mol object at 0x7f022860a5e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228660120>,0,0.7213114754098361,-12.384
2450,118369914,"N-[(1R)-1-(3,4-dichlorophenyl)ethyl]-2-[[(2S,4S)-2-(hydroxymethyl)oxan-4-yl]amino]-6,8-dihydro-5H-pyrido[3,4-d]pyrimidine-7-carboxamide",CC(C1=CC(=C(C=C1)Cl)Cl)NC(=O)N2CCC3=CN=C(N=C3C2)NC4CCOC(C4)CO,<rdkit.Chem.rdchem.Mol object at 0x7f022860dc40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286636f0>,0,0.7213114754098361,-12.384
2447,118021234,"N-[(1R)-1-(3,4-dichlorophenyl)ethyl]-2-[[(2S,4R)-2-(hydroxymethyl)oxan-4-yl]amino]-6,8-dihydro-5H-pyrido[3,4-d]pyrimidine-7-carboxamide",CC(C1=CC(=C(C=C1)Cl)Cl)NC(=O)N2CCC3=CN=C(N=C3C2)NC4CCOC(C4)CO,<rdkit.Chem.rdchem.Mol object at 0x7f022860daf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286635a0>,0,0.7213114754098361,-12.384
2532,123173235,"N-[1-(3,4-dichlorophenyl)ethyl]-2-[[2-(hydroxymethyl)oxan-4-yl]amino]-6,8-dihydro-5H-pyrido[3,4-d]pyrimidine-7-carboxamide",CC(C1=CC(=C(C=C1)Cl)Cl)NC(=O)N2CCC3=CN=C(N=C3C2)NC4CCOC(C4)CO,<rdkit.Chem.rdchem.Mol object at 0x7f0228610190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228665c40>,0,0.7213114754098361,-12.384
1094,21068446,"N-benzyl-3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]piperidine-1-carboxamide",C1CC(CN(C1)C(=O)NCC2=CC=CC=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e5af0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863b610>,0,0.5127759813765674,-12.37
831,21067724,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]cycloheptanecarboxamide",C1CCCC(CC1)C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285de6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634270>,0,0.5637473683147621,-12.335
1712,60152061,"3-Methyl-13-[4-(4-methylpiperazin-1-yl)anilino]-3,4,12,14-tetrazatricyclo[8.4.0.02,6]tetradeca-1(14),2(6),4,10,12-pentaene-5-carboxamide",CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4CCCC5=C(C4=N3)N(N=C5C(=O)N)C,<rdkit.Chem.rdchem.Mol object at 0x7f02285f70d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864cc80>,0,0.5448089217293867,-12.279
2103,70843469,"(1R,2R)-N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-cyclohexa-1,5-dien-1-ylcyclopropane-1-carboxamide",C1CC=C(C=C1)C2CC2C(=O)NCC3=CC=CC(=C3)CNC4=CC(=NC5=C(C=NN45)Br)C6=CC=CC=C6Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02286030d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228658c80>,0,0.545425285383229,-12.276
1079,21068359,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]pyridine-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NC(=O)C5=CC=CC=N5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e5460>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863af80>,0,0.5883116089023646,-12.273
1352,44611754,N-[2-amino-5-(4-fluorophenyl)phenyl]-4-methyl-5-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]thiophene-2-carboxamide,CC1=C(SC(=C1)C(=O)NC2=C(C=CC(=C2)C3=CC=C(C=C3)F)N)NC4=NC=CC(=N4)C5=CN=C(N5C(C)C)C,<rdkit.Chem.rdchem.Mol object at 0x7f02285ed0e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228642c00>,0,0.5778688524590164,-12.271
961,21068228,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-5-oxopyrrolidine-2-carboxamide",C1CC(=O)NC1C(=O)NC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e2030>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228637b50>,0,0.5801148875908892,-12.27
697,21067518,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]naphthalene-1-carboxamide",C1=CC=C2C(=C1)C=CC=C2C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dab90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228630740>,0,0.5291694239995184,-12.261
833,21067726,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]cyclopentanecarboxamide",C1CCC(C1)C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285de7a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634350>,0,0.5637473683147621,-12.26
1649,59511673,"(3R,7S)-N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-2-azoniatetracyclo[3.3.1.11,3.02,7]decane-2-carboxamide",C1C2CC3CC4(C2)[N+]3(C1C4)C(=O)NCCNC5=CC(=NC6=C(C=NN56)Br)C7=CC=CC=C7Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285f5540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864b060>,0,0.561823389440369,-12.255
753,21067621,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]cycloheptanecarboxamide",C1CCCC(CC1)C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dc4a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228631fc0>,0,0.5309604830688605,-12.248
2640,137648978,N-[6-(4-hydroxyphenyl)-1H-indazol-3-yl]cyclohexanecarboxamide,C1CCC(CC1)C(=O)NC2=NNC3=C2C=CC(=C3)C4=CC=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x7f02286134c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228669000>,0,0.5634785693623618,-12.248
1722,66656535,"N-[2-amino-5-(4-fluorophenyl)phenyl]-4-methyl-5-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]-2,3-dihydrothiophene-2-carboxamide",CC1=C(SC(C1)C(=O)NC2=C(C=CC(=C2)C3=CC=C(C=C3)F)N)NC4=NC=CC(=N4)C5=CN=C(N5C(C)C)C,<rdkit.Chem.rdchem.Mol object at 0x7f02285f7680>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022864d230>,0,0.5122950819672131,-12.229
669,21067410,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-1-phenylcyclohexane-1-carboxamide",C1CCC(CC1)(C2=CC=CC=C2)C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285d9f50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022862fa70>,0,0.5127759813765674,-12.204
1588,58781407,"(3R,7S)-N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-2-azoniatetracyclo[3.3.1.11,3.02,7]decane-2-carboxamide",C1C2CC3CC4(C2)[N+]3(C1C4)C(=O)NCCCCNC5=CC(=NC6=C(C=NN56)Br)C7=CC=CC=C7Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285f3a00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286495b0>,0,0.561823389440369,-12.177
800,21067679,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3,5-dimethyl-1,2-oxazole-4-carboxamide",CC1=C(C(=NO1)C)C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dd930>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228633450>,0,0.5637473683147621,-12.145
898,21068086,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-3-methylidene-1,2-dihydroindene-1-carboxamide",C=C1CC(C2=CC=CC=C12)C(=O)NCCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e04a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228635fc0>,0,0.5127759813765674,-12.099
727,21067585,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3,5-dimethyl-1,2-oxazole-4-carboxamide",CC1=C(C(=NO1)C)C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285db8b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228631460>,0,0.5637473683147621,-12.096
2787,154374222,"8-[2-(4-Chloroanilino)anilino]-1-methyl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=CC=C4NC5=CC=C(C=C5)Cl)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f0228618660>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022866e110>,0,0.5211551202990428,-12.08
843,21067736,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]pyridine-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)CNC(=O)C5=CC=CC=N5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dec00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286347b0>,0,0.6037063847082047,-12.053
685,21067472,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-3-oxo-1,2-dihydroindene-1-carboxamide",C1C(C2=CC=CC=C2C1=O)C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285da650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228630200>,0,0.5101166661785698,-12.034
1348,44611614,"N-(2-amino-5-thiophen-2-ylphenyl)-2-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]-1,3-thiazole-5-carboxamide",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=NC=C(S3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ecf20>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228642a40>,0,0.5122950819672131,-12.03
2138,71207635,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-3-oxo-1,2,3a,7a-tetrahydroindene-1-carboxamide",C1C(C2C=CC=CC2C1=O)C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f0228604120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228659c40>,0,0.500163504586064,-12.021
1049,21068329,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-5-oxopyrrolidine-2-carboxamide",C1CC(=O)NC1C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e4740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863a260>,0,0.6296385336298559,-12.017
2542,123721435,"N-[amino-(3,4-dichlorophenyl)methyl]-2-[[2-(hydroxymethyl)oxan-4-yl]amino]-6,8-dihydro-5H-pyrido[3,4-d]pyrimidine-7-carboxamide",C1COC(CC1NC2=NC=C3CCN(CC3=N2)C(=O)NC(C4=CC(=C(C=C4)Cl)Cl)N)CO,<rdkit.Chem.rdchem.Mol object at 0x7f02286105f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286660a0>,0,0.5414462256205822,-12.014
884,21068024,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-1-phenylcyclohexane-1-carboxamide",C1CCC(CC1)(C2=CC=CC=C2)C(=O)NCCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dfdf0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286359a0>,0,0.5127759813765674,-12.01
1057,21068337,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]cycloheptanecarboxamide",C1CCCC(CC1)C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e4ac0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863a5e0>,0,0.6296385336298559,-12.006
747,21067614,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-5-oxopyrrolidine-2-carboxamide",C1CC(=O)NC1C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dc200>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228631d20>,0,0.5145670404459097,-11.994
670,21067411,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-1-phenylcyclopentane-1-carboxamide",C1CCC(C1)(C2=CC=CC=C2)C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285d9fc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022862fae0>,0,0.5127759813765674,-11.978
2448,118030039,"N-[(1R)-1-(3,4-dichlorophenyl)ethyl]-2-[(1-methylpyrazol-4-yl)amino]-6,8-dihydro-5H-pyrido[3,4-d]pyrimidine-7-carboxamide",CC(C1=CC(=C(C=C1)Cl)Cl)NC(=O)N2CCC3=CN=C(N=C3C2)NC4=CN(N=C4)C,<rdkit.Chem.rdchem.Mol object at 0x7f022860db60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228663610>,0,0.66409312188774,-11.942
2545,123755537,"N-[1-(3,4-dichlorophenyl)ethyl]-2-[(1-methylpyrazol-4-yl)amino]-6,8-dihydro-5H-pyrido[3,4-d]pyrimidine-7-carboxamide",CC(C1=CC(=C(C=C1)Cl)Cl)NC(=O)N2CCC3=CN=C(N=C3C2)NC4=CN(N=C4)C,<rdkit.Chem.rdchem.Mol object at 0x7f0228610740>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286661f0>,0,0.66409312188774,-11.942
941,21068186,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3,5-dimethyl-1,2-oxazole-4-carboxamide",CC1=C(C(=NO1)C)C(=O)NC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e1770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228637290>,0,0.5801148875908892,-11.931
822,21067715,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-5-oxopyrrolidine-2-carboxamide",C1CC(=O)NC1C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285de2d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228633df0>,0,0.5637473683147621,-11.91
852,21067745,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]pyridine-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C5=CC=CC=N5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285deff0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228634ba0>,0,0.5719440896262376,-11.903
1391,46223797,"8-Anilino-1-(2-piperidin-1-ylethyl)-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",C1CCN(CC1)CCN2C3=C(CCC4=CN=C(N=C43)NC5=CC=CC=C5)C(=N2)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ee1f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228643d10>,0,0.685089546528551,-11.902
1402,46887138,"8-(2-Anilinoanilino)-1-methyl-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=CC=C4NC5=CC=CC=C5)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f02285ee6c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228644270>,0,0.6195157760367477,-11.868
877,21067913,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]naphthalene-1-carboxamide",C1=CC=C2C(=C1)C=CC=C2C(=O)NCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dfae0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228635690>,0,0.5127759813765674,-11.865
762,21067630,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1-methylpyrrole-2-carboxamide",CN1C=CC=C1C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dc890>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286323b0>,0,0.5965342535606638,-11.844
1068,21068348,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]pyrrolidine-1-carboxamide",C1CCN(C1)C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e4f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f022863aab0>,0,0.6460319762528066,-11.837
908,21068132,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]naphthalene-1-carboxamide",C1=CC=C2C(=C1)C=CC=C2C(=O)NCCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285e0900>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f0228636420>,0,0.5127759813765674,-11.827
1557,58781233,"N-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-3-oxo-1,2-dihydroindene-1-carboxamide",C1C(C2=CC=CC=C2C1=O)C(=O)NCCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285f2c00>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286487b0>,0,0.5101166661785698,-11.82
703,21067544,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-1-methylpyrrole-2-carboxamide",CN1C=CC=C1C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f02285dae30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f02286309e0>,0,0.580140810937713,-11.801
