,cid,cmpdname,canonicalsmiles,Molecule,Fingerprint,predicted,predicted_proba,min_energy
1343,44611479,N-(2-amino-5-thiophen-2-ylphenyl)-3-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]benzamide,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=CC(=C3)C(=O)NC4=C(C=CC(=C4)C5=CC=CS5)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fbb50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba519a0>,0,0.610655737704918,-11.631
1084,21068364,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]thiophene-2-sulfonamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NS(=O)(=O)C5=CC=CS5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f4580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba4a340>,0,0.5391312810335122,-11.626
178,10250350,"5-[(4-Aminocyclohexyl)amino]-7-(3-chloro-4-fluoroanilino)pyrazolo[1,5-a]pyrimidine-3-carbonitrile",C1CC(CCC1N)NC2=NC3=C(C=NN3C(=C2)NC4=CC(=C(C=C4)F)Cl)C#N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd4c80>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2ea40>,0,0.9186885245901639,-11.626
2599,135434975,Oxindole-Based Inhibitor 35,C1=CC(=C2C(=C1)NC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)N)O)CCC4=CC=C(C=C4)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba20eb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba76c70>,0,0.5656448329089223,-11.623
1021,21068294,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3,5-dimethyl-1,2-oxazole-4-sulfonamide",CC1=C(C(=NO1)C)S(=O)(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f2960>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba487b0>,0,0.572261484449528,-11.619
160,10182312,"2-(3-bromophenyl)-N-[5-(1,1-dioxo-1,2-thiazolidin-2-yl)-1H-indazol-3-yl]acetamide",C1CN(S(=O)(=O)C1)C2=CC3=C(C=C2)NN=C3NC(=O)CC4=CC(=CC=C4)Br,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd43c0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2e180>,0,0.9016393442622951,-11.616
847,21067740,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]thiophene-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)CNC(=O)C5=CC=CS5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9edcb0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43a70>,0,0.580140810937713,-11.616
975,21068242,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-1-methylpyrrole-2-carboxamide",CN1C=CC=C1C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f1540>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba47300>,0,0.6296385336298559,-11.616
2080,69834085,"N-[5-(1,1-dioxo-1,2-thiazolidin-2-yl)-1H-indazol-3-yl]-2-(3-nitrophenyl)acetamide",C1CN(S(=O)(=O)C1)C2=CC3=C(C=C2)NN=C3NC(=O)CC4=CC(=CC=C4)[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7f54fba10f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba66d50>,0,0.6557377049180327,-11.613
1011,21068282,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-phenylsulfanylacetamide",C1=CC=C(C=C1)SCC(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f2500>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba48350>,0,0.6624254188757575,-11.607
859,21067755,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]-2-(1,3-dioxoisoindol-2-yl)acetamide",C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)NCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ee1f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba44040>,0,0.5250710633437806,-11.607
673,21067414,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-2-(2,4-dichlorophenyl)acetamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCCNC(=O)CC4=C(C=C(C=C4)Cl)Cl)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e9000>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3edc0>,0,0.5291694239995184,-11.607
1014,21068286,"(E)-N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(furan-2-yl)prop-2-enamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)C=CC5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f2650>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba484a0>,0,0.6788188614987082,-11.606
2215,73740353,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-(furan-2-yl)prop-2-enamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)C=CC5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba15380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6b140>,0,0.6788188614987082,-11.606
672,21067413,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-2-(1,3-dioxoisoindol-2-yl)acetamide",C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e8f90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3ed50>,0,0.5250710633437806,-11.606
845,21067738,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]oxolane-3-carboxamide",C1COCC1C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9edbd0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43990>,0,0.580140810937713,-11.605
2689,142952463,"1-[3-[4-[[(1-hydroxy-2-methylbutan-2-yl)amino]methyl]phenyl]-4-oxo-1H-indeno[1,2-c]pyrazol-5-yl]-3-morpholin-4-ylurea",CCC(C)(CO)NCC1=CC=C(C=C1)C2=NNC3=C2C(=O)C4=C3C=CC=C4NC(=O)NN5CCOCC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba23ed0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba79d20>,0,0.5416877810633949,-11.604
754,21067622,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]cyclopentanecarboxamide",C1CCC(C1)C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eb370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba411c0>,0,0.5309604830688605,-11.603
23,5329764,Indenopyrazole 11k,COC1=CC=C(C=C1)C2=NNC3=C2C(=O)C4=C3C=CC=C4NC(=O)NN5CCOCC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd0510>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2a180>,0,0.5089008958174932,-11.599
2785,154049312,3-[[4-[[5-Fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]benzoyl]amino]piperidine-1-carboxylate,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(C=C3)C(=O)NC4CCCN(C4)C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7f54fba27370>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba7d1c0>,0,0.5971896955503513,-11.596
123,10117934,"1-morpholin-4-yl-3-[4-oxo-3-[4-(2-pyrrolidin-1-ylethoxy)phenyl]-1H-indeno[1,2-c]pyrazol-5-yl]urea",C1CCN(C1)CCOC2=CC=C(C=C2)C3=NNC4=C3C(=O)C5=C4C=CC=C5NC(=O)NN6CCOCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd3140>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2cf90>,0,0.5252381002153225,-11.594
1062,21068342,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]furan-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)CNC(=O)C5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f3b50>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba499a0>,0,0.695212304121659,-11.59
835,21067728,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]furan-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)CNC(=O)C5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ed770>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43530>,0,0.6457145814295162,-11.59
1005,21068273,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-methylsulfanylbenzamide",CSC1=CC=CC=C1C(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f2260>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba480b0>,0,0.6296385336298559,-11.587
926,21068163,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-cyanobenzenesulfonamide",C1=CC=C(C(=C1)C#N)S(=O)(=O)NC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eff40>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba45d90>,0,0.6047050515253154,-11.584
277,11399204,"ethyl 1-[[4-[5-(morpholin-4-ylcarbamoylamino)-4-oxo-1H-indeno[1,2-c]pyrazol-3-yl]phenyl]methyl]piperidine-4-carboxylate",CCOC(=O)C1CCN(CC1)CC2=CC=C(C=C2)C3=NNC4=C3C(=O)C5=C4C=CC=C5NC(=O)NN6CCOCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd8580>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba32340>,0,0.5576813836223713,-11.583
116,10112362,"N-[5-(1,1-dioxo-1,2-thiazolidin-2-yl)-1H-indazol-3-yl]-2-(4-propan-2-ylphenyl)acetamide",CC(C)C1=CC=C(C=C1)CC(=O)NC2=NNC3=C2C=C(C=C3)N4CCCS4(=O)=O,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd2e30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba2cc80>,0,0.5245901639344263,-11.58
1032,21068307,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-phenylpropanamide",C1=CC=C(C=C1)CCC(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f2e30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba48c80>,0,0.6788188614987082,-11.579
691,21067507,"N-[2-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]ethyl]-2,3-dihydro-1,4-benzodioxine-3-carboxamide",C1C(OC2=CC=CC=C2O1)C(=O)NCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e97e0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3f5a0>,0,0.5291694239995184,-11.577
1397,46886956,"1-Methyl-8-[4-(trifluoromethyl)anilino]-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC=C(C=C4)C(F)(F)F)C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fd380>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba53140>,0,0.6080403662006821,-11.577
1400,46887032,"1-Methyl-8-(3-nitroanilino)-4,5-dihydropyrazolo[4,3-h]quinazoline-3-carboxamide",CN1C2=C(CCC3=CN=C(N=C32)NC4=CC(=CC=C4)[N+](=O)[O-])C(=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9fd4d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba53290>,0,0.5223819095110636,-11.568
1895,68685292,2-[4-(4-Mesylpiperazin-1-yl)anilino]-4-(1-cyclobutyl-2-methyl-1H-imidazol-5-yl)pyrimidine,CC1=NC=C(N1C2CCC2)C3=NC(=NC=C3)NC4=CC=C(C=C4)N5CCN(CC5)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0b6f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba61540>,0,0.5878705217206796,-11.568
1824,67037401,[4-(2-Hydroxyphenyl)piperazin-1-yl]-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCN(CC4)C5=CC=CC=C5O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba095b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5f370>,0,0.7158469945355193,-11.568
1006,21068274,"N-[[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-2-phenoxyacetamide",C1=CC=C(C=C1)OCC(=O)NCC2=CC=C(C=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f22d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba48120>,0,0.5558680418265772,-11.566
2694,143073834,"chloromethyl 1-[[4-[5-(morpholin-4-ylcarbamoylamino)-4-oxo-1H-indeno[1,2-c]pyrazol-3-yl]phenyl]methyl]piperidine-4-carboxylate",C1CN(CCC1C(=O)OCCl)CC2=CC=C(C=C2)C3=NNC4=C3C(=O)C5=C4C=CC=C5NC(=O)NN6CCOCC6,<rdkit.Chem.rdchem.Mol object at 0x7f54fba24190>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba79f50>,0,0.5412879409994205,-11.565
1573,58781318,"1-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-3-[(2S)-2-phenylcyclopropyl]urea",C1C(C1NC(=O)NCCCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl)C5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba021f0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba58040>,0,0.5085447009157789,-11.561
2314,89908611,"1-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-3-[(1R)-2-phenylcyclopropyl]urea",C1C(C1NC(=O)NCCCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl)C5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba18b30>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba6e8f0>,0,0.5085447009157789,-11.561
2112,70877231,"1-[4-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]butyl]-3-[(1R,2S)-2-phenylcyclopropyl]urea",C1C(C1NC(=O)NCCCCNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl)C5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba123b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba68200>,0,0.5085447009157789,-11.561
1988,69074936,3-[[4-[[5-Fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]benzoyl]amino]piperidine-1-carboxylic acid,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(C=C3)C(=O)NC4CCCN(C4)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0e3b0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba64200>,0,0.6065573770491803,-11.56
1779,67037237,[4-[[4-(2-Methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]-(4-pyridin-4-ylpiperidin-1-yl)methanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCC(CC4)C5=CC=NC=C5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba08120>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5dee0>,0,0.7950819672131147,-11.558
1611,58938425,"4-[[5-[(4-aminocyclohexyl)amino]-3-cyclopropylpyrazolo[1,5-a]pyrimidin-7-yl]amino]-N,N-dimethylbenzenesulfonamide",CN(C)S(=O)(=O)C1=CC=C(C=C1)NC2=CC(=NC3=C(C=NN23)C4CC4)NC5CCC(CC5)N,<rdkit.Chem.rdchem.Mol object at 0x7f54fba03300>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba59150>,0,0.6721311475409836,-11.556
266,11352297,4-[[2-[(4-Aminocyclohexyl)amino]-9-cyclopentylpurin-6-yl]amino]benzonitrile,C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)C#N,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd7ca0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba31af0>,0,0.5699171851858261,-11.555
1802,67037331,"[(1S,4S)-2,5-diazabicyclo[2.2.1]heptan-2-yl]-[4-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(C=C3)C(=O)N4CC5CC4CN5,<rdkit.Chem.rdchem.Mol object at 0x7f54fba08c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5e9d0>,0,0.8360655737704918,-11.554
716,21067567,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2-phenoxyacetamide",C1=CC=C(C=C1)OCC(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ea2d0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba40120>,0,0.5063703191344343,-11.554
844,21067737,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]oxolane-2-carboxamide",C1CC(OC1)C(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9edb60>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43920>,0,0.5290318427602781,-11.553
564,21065798,"1-[3-[[[3-Bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-3-butylurea",CCCCNC(=O)NC1=CC=CC(=C1)CNC2=CC(=NC3=C(C=NN23)Br)C4=CC=CC=C4Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9e5d90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba3bb50>,0,0.563404050144648,-11.551
1817,67037382,"(1,1-Dioxo-1,4-thiazinan-4-yl)-[4-[[5-fluoro-4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone",CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(C=C3)C(=O)N4CCS(=O)(=O)CC4,<rdkit.Chem.rdchem.Mol object at 0x7f54fba092a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5f060>,0,0.8688524590163934,-11.551
1990,69075793,tert-butyl 3-[(4-{[5-fluoro-4-(1-isopropyl-2-methyl-1H-imidazol-5-yl)pyrimidin-2-yl]amino}benzoyl)amino]piperidine-1-carboxylate,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2F)NC3=CC=C(C=C3)C(=O)NC4CCCN(C4)C(=O)OC(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba0e490>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba642e0>,0,0.6065573770491803,-11.547
2105,70877143,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-2,3-dihydrofuran-2-carboxamide",C1C=COC1C(=O)NC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fba120a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba67e60>,0,0.5473539256918113,-11.545
954,21068209,"N-[4-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]-4-cyanobenzenesulfonamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC=C(C=C4)NS(=O)(=O)C5=CC=C(C=C5)C#N)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9f0c10>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba469d0>,0,0.5347155255544841,-11.54
756,21067624,"N-[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]furan-2-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)NC(=O)C5=CC=CO5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9eb450>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba412a0>,0,0.6293211388065654,-11.54
233,11214078,"2-N-(4-aminocyclohexyl)-9-cyclopentyl-6-N-(4-methoxyphenyl)purine-2,6-diamine",COC1=CC=C(C=C1)NC2=C3C(=NC(=N2)NC4CCC(CC4)N)N(C=N3)C5CCCC5,<rdkit.Chem.rdchem.Mol object at 0x7f54fbbd67a0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba305f0>,0,0.5617204638743507,-11.54
1740,67037063,[4-(4-Methylpiperazin-1-yl)piperidin-1-yl]-[4-[[4-(2-methyl-3-propan-2-ylimidazol-4-yl)pyrimidin-2-yl]amino]phenyl]methanone,CC1=NC=C(N1C(C)C)C2=NC(=NC=C2)NC3=CC=C(C=C3)C(=O)N4CCC(CC4)N5CCN(CC5)C,<rdkit.Chem.rdchem.Mol object at 0x7f54fba06dc0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba5cc10>,0,0.7868852459016393,-11.54
849,21067742,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]thiophene-3-carboxamide",C1=CC=C(C(=C1)C2=NC3=C(C=NN3C(=C2)NCC4=CC(=CC=C4)CNC(=O)C5=CSC=C5)Br)Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9edd90>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43b50>,0,0.580140810937713,-11.539
808,21067689,"N-[[3-[[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]methyl]phenyl]methyl]-3-phenoxypropanamide",C1=CC=C(C=C1)OCCC(=O)NCC2=CC=CC(=C2)CNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ecba0>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba42960>,0,0.5391572043803359,-11.536
857,21067751,"N-[3-[[3-bromo-5-(2-chlorophenyl)pyrazolo[1,5-a]pyrimidin-7-yl]amino]propyl]-1H-indole-2-carboxamide",C1=CC=C2C(=C1)C=C(N2)C(=O)NCCCNC3=CC(=NC4=C(C=NN34)Br)C5=CC=CC=C5Cl,<rdkit.Chem.rdchem.Mol object at 0x7f54fb9ee110>,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x7f54fba43ed0>,0,0.5127759813765674,-11.536
